,t,t_p1_40samples,t_p2_40samples,t_p3_40samples,t_p4_40samples,t_p5_40samples,t_p6_40samples,t_p7_40samples,t_p8_40samples,t_p9_40samples,t_p10_40samples,t_p11_40samples,t_p12_40samples,t_p13_40samples,t-1,t-2,t-3,t-4,t+29
43,0.0292984556542921,0.49821379035662156,0.4671584839924064,0.707894324588472,0.501114374784569,0.6829743992768653,1.2987945472905489,0.009290018273936764,-0.27594674147604303,2.126823608248151,1.3629112107799315,1.3708460353696594,1.0058219673643942,1.92796403701308,0.14830919166927553,0.24582722828997616,0.32177974532614967,0.37635399773300354,-1.7767242277213207
44,-0.1104715135939057,0.5111812397598372,0.442217721148917,0.6963735871865083,0.4849361729310055,0.6759162468683125,1.2987945472905489,0.27199616249400566,-0.6108076808629099,2.204585947419778,1.393825176585618,1.3222634054134519,0.9486580007490844,1.7465787562447204,0.0292984556542921,0.14830919166927553,0.24582722828997616,0.32177974532614967,-1.7994405437418834
45,-0.26884369811856923,0.5156547525307273,0.43330947933175173,0.692606952046677,0.47970439002338794,0.6735405917138769,1.2987945472905489,0.3832983114905795,-0.7618629640861276,2.232769476188969,1.4040742709922636,1.3061851721685458,0.9302821076875517,1.567638245409118,-0.1104715135939057,0.0292984556542921,0.14830919166927553,0.24582722828997616,-1.8284227043247827
46,-0.4414051969890983,0.510878661677148,0.442678057535839,0.6967074992619594,0.4854013395278532,0.6759888087688565,1.2987945472905489,0.26874343282703267,-0.6124592956946056,2.2024149174772787,1.39263894373754,1.3231885758345698,0.9501303850396567,1.7401997442796473,-0.26884369811856923,-0.1104715135939057,0.0292984556542921,0.14830919166927553,-1.8577148296479302
47,-0.621055673809864,0.4964015738378631,0.4691961841974405,0.7112874936078134,0.5059298985628852,0.6830516684513304,1.2987945472905489,0.008169233381058917,-0.3142013631397136,2.113524661422455,1.3500915253112475,1.3760062506861264,1.0191947915300814,1.919850221100413,-0.4414051969890983,-0.26884369811856923,-0.1104715135939057,0.0292984556542921,-1.8811487440700136
48,-0.7984322274170151,0.47215389098977595,0.5087558775183862,0.7232738647476487,0.5231250834269999,0.6940906566769852,1.2987945472905489,-0.25613735759426604,-0.07475210819057887,2.033977590706774,1.3268158585132017,1.4700517562652367,1.10795461693723,2.097226774707564,-0.621055673809864,-0.4414051969890983,-0.26884369811856923,-0.1104715135939057,-1.893367276869036
49,-0.9633412096046579,0.4384847146943886,0.5558941152835276,0.7323310042346189,0.5363086997632854,0.7080163221476433,1.2987945472905489,-0.44481647156290033,0.034129477161091604,1.975511711399796,1.3201656479936756,1.61468871871876,1.2230955419667875,2.2621357568952067,-0.7984322274170151,-0.621055673809864,-0.4414051969890983,-0.26884369811856923,-1.8904866684079207
50,-1.106830163284358,0.39613924736476597,0.6052881512368996,0.739478709108235,0.5468287612243816,0.7233948087528049,1.2987945472905489,-0.5507244244577454,0.03700008726170312,1.9335603796778449,1.322890930486322,1.826112442947874,1.380395315187895,2.405624710574907,-0.9633412096046579,-0.7984322274170151,-0.621055673809864,-0.4414051969890983,-1.8704317557763561
51,-1.2231243870151045,0.3461778748911716,0.6525590585157232,0.7451142340998503,0.5551952218582066,0.7386964504551884,1.2987945472905489,-0.5962457579800454,-0.024731163222832198,1.9041220475391776,1.3305165847479985,2.1338638429374304,1.6037859786179116,2.5219189343056536,-1.106830163284358,-0.9633412096046579,-0.7984322274170151,-0.621055673809864,-1.8330149673159373
52,-1.3106866147988543,0.28985839207029906,0.6945599882116134,0.7494701747474755,0.5617055428360114,0.7526164127084233,1.3106866147988543,-0.6058528001129939,-0.12170350271446706,1.8838493903283349,1.3398771336820294,2.5964968870933776,1.937861929144289,2.609481162089403,-1.2231243870151045,-1.106830163284358,-0.9633412096046579,-0.7984322274170151,-1.7797571027874541
