,t,t_p1_40samples,t_p2_40samples,t_p3_40samples,t_p4_40samples,t_p5_40samples,t_p6_40samples,t_p7_40samples,t_p8_40samples,t_p9_40samples,t_p10_40samples,t_p11_40samples,t_p12_40samples,t_p13_40samples,t-1,t-2,t-3,t-4,t+29
43,-4.90116435798954,0.5304729393232211,4.172182355026961,1.8930006308962177,3.5834513885734784,4.205770695479312,5.640764169179148,-0.06861811164338849,-1.6351806457000104,0.28205050681804156,1.1736647827539164,7.928341643298611,6.755201110060875,10.659616868375211,-4.96775024377749,-5.0091311518282495,-5.018852699196064,-4.990556764983648,-1.5206935085855833
44,-4.815141031743356,0.27255415154552454,4.175783520448703,1.8892204246749877,3.569153813009141,4.184668896719986,5.640764169179148,0.02246548010996466,-1.6403094307311743,0.2831465373860996,1.1724540650132156,15.353532033875563,13.095209861123644,10.659616868375211,-4.90116435798954,-4.96775024377749,-5.0091311518282495,-5.018852699196064,-1.3456089010812944
45,-4.714168319244772,0.016206585890006453,4.159273889816174,1.8846591632167162,3.551940161496733,4.1593054641289315,5.640764169179148,0.11400906788764344,-1.625930038597968,0.2844767006459698,1.1709953645098188,256.64291617975533,219.16646637383283,10.659616868375211,-4.815141031743356,-4.90116435798954,-4.96775024377749,-5.0091311518282495,-1.17463559621559
46,-4.601256892237493,-0.23835049183089335,4.122329895935894,1.8792250253460216,3.531486695886756,4.129214783452523,5.640764169179148,0.20595750275842425,-1.5916927959768687,0.28607197081759783,1.1692567858918912,-17.32412948567418,-14.81636001150902,10.659616868375211,-4.714168319244772,-4.815141031743356,-4.90116435798954,-4.96775024377749,-1.0069030276874096
47,-4.478230438152174,-0.4907499942444831,4.064722018398404,1.87287511889161,3.507661210963262,4.094239934799102,5.640764169179148,0.29823013208112437,-1.53732959622789,0.2879510374985888,1.167227873091756,-8.342822175886614,-7.147552220277371,10.659616868375211,-4.601256892237493,-4.714168319244772,-4.815141031743356,-4.90116435798954,-0.8412924793888009
48,-4.346436528181069,-0.7404300116784885,3.9864014215254135,1.86561965916313,3.480536712655953,4.054581716494815,5.640178553804544,0.3907092817569171,-1.4626605672442738,0.2901197329631201,1.1649300240826408,-5.475982405553013,-4.700696430126985,10.659031253000608,-4.478230438152174,-4.601256892237493,-4.714168319244772,-4.815141031743356,-0.677809472862308
49,-4.207635700497023,-0.9866253680360277,3.887610819078258,1.8575283146119532,3.4504114395851233,4.010853711800837,5.60625726994206,0.4832324324820538,-1.3675983981863034,0.2925695921583245,1.1624276646506542,-4.065224594604561,-3.497185001895398,10.625109969138123,-4.346436528181069,-4.478230438152174,-4.601256892237493,-4.714168319244772,-0.5183725704061052
50,-4.064709261530312,-1.228399531322837,3.7689886719134864,1.84873728409223,3.417829545592715,3.9641191982036004,5.53042850337435,0.5755902456306377,-1.2521445909412854,0.2952753980656444,1.1598352537256649,-3.227060168229408,-2.782343576696197,10.549281202570413,-4.207635700497023,-4.346436528181069,-4.478230438152174,-4.601256892237493,-0.3666421278467478
51,-3.921860188903697,-1.4647067486297882,3.631633083867919,1.8394543438337885,3.3835922830489933,3.9158810905498216,5.406158007110266,0.6675284683537828,-1.1163753823100229,0.29819190809438473,1.157314700759743,-2.6734915328362288,-2.310081718551713,10.42501070630633,-4.064709261530312,-4.207635700497023,-4.346436528181069,-4.478230438152174,-0.22701267925986035
52,-3.7841890817253976,-1.6944654258506797,3.4771037087111045,1.8299589589443925,3.348749791420845,3.8680050776253956,5.229462910924102,0.7587464292293403,-0.9604251073277577,0.3012502174267115,1.1550594456279861,-2.282728829172495,-1.976286881002401,10.248315610120166,-3.921860188903697,-4.064709261530312,-4.207635700497023,-4.346436528181069,-0.10332655287547432
53,-3.6567949743599057,-1.91662187298278,3.3073623259682554,1.8205957819638379,3.3145690013045184,3.8225756969915152,5.018852699196064,0.8488802426542265,-0.7844887207653843,0.30435434568443775,1.153264782083903,-1.9944339313223831,-1.729380765203392,10.01781441817175,-3.7841890817253976,-3.921860188903697,-4.064709261530312,-4.207635700497023,0.0019946295889604797
54,-3.543719381248428,-2.1301889004883825,3.124674131345147,1.8117618101737931,3.2824808568042196,3.78170506238409,5.018852699196064,0.9374560505492944,-0.5888798086422917,0.3073787168383824,1.1520874690083978,-1.7752909432196688,-1.5409341660036133,9.734377562123615,-3.6567949743599057,-3.7841890817253976,-3.921860188903697,-4.064709261530312,0.08799380136367516
55,-3.447063215451893,-2.334253602447869,2.931502183229861,1.8038893328829044,3.25401672528873,3.7473250367191655,5.018852699196064,1.023796495309417,-0.3741962877626639,0.31016730747578136,1.1515998081991001,-1.6053632873435204,-1.3940287901350266,9.400560344435704,-3.543719381248428,-3.6567949743599057,-3.7841890817253976,-3.921860188903697,0.1545347187725301
56,-3.366520989666651,-2.527959318320526,2.7304247211517443,1.797428214768552,3.230748187246064,3.7209941511590907,5.018852699196064,1.1068597065908963,-0.14166879944013822,0.31253529895644433,1.1517437867328555,-1.4719359303737407,-1.2780063997993618,9.020020824827489,-3.447063215451893,-3.543719381248428,-3.6567949743599057,-3.7841890817253976,0.20148063717999434
