,t,t_p1_40samples,t_p2_40samples,t_p3_40samples,t_p4_40samples,t_p5_40samples,t_p6_40samples,t_p7_40samples,t_p8_40samples,t_p9_40samples,t_p10_40samples,t_p11_40samples,t_p12_40samples,t_p13_40samples,t-1,t-2,t-3,t-4,t+29
43,0.2527248697884139,-0.08665660409343934,0.24553480361655353,0.45990580499095035,0.21151334946437406,0.26037800755829316,0.4067439006229828,0.210635315925574,-1.440471135887826,4.831579964986001,1.231023990767777,-3.0047104924344255,-2.440822043249067,0.7267879764642844,0.2739643988713164,0.28151825630051314,0.27258217572119703,0.246639261785387,0.35329899742854604
44,0.22266900324903235,-0.08909098090824605,0.24194696899114737,0.4575596495951513,0.20936083293763763,0.25782850634326043,0.4067439006229828,0.18383229189292088,-1.471904304978973,4.886212504159771,1.2315030596962704,-2.8939911056630474,-2.349966638634907,0.6882621569234959,0.2527248697884139,0.2739643988713164,0.28151825630051314,0.27258217572119703,0.32192478626779053
45,0.19010118848747107,-0.09083926275277472,0.23965977246192313,0.45571145379066785,0.207672929116004,0.2562978310364105,0.4067439006229828,0.1732707829907515,-1.4745334221336475,4.931991492668482,1.23414174455663,-2.821443319437132,-2.286158240640945,0.6882621569234959,0.22266900324903235,0.2527248697884139,0.2739643988713164,0.28151825630051314,0.27553694679586044
46,0.1618520890217487,-0.09189259870703395,0.23845120796980226,0.454477975801323,0.20655023048846793,0.2555449633222887,0.4067439006229828,0.17166939262952463,-1.467350973930049,4.963265226615241,1.2372049293673204,-2.7809090929836544,-2.2477352191004853,0.6882621569234959,0.19010118848747107,0.22266900324903235,0.2527248697884139,0.2739643988713164,0.2128850277535175
47,0.14427600394851536,-0.09209003772763039,0.23825222458186826,0.4542215385476071,0.20631720608055532,0.2554304162915712,0.4067439006229828,0.17206057206207387,-1.4650523514443525,4.969685222713315,1.2380470884810253,-2.7737030258044157,-2.240385726529598,0.6882621569234959,0.1618520890217487,0.19010118848747107,0.22266900324903235,0.2527248697884139,0.1359347625246693
48,0.1423624541747188,-0.09113691908533768,0.23911043214117508,0.45558280962134445,0.20755569642247818,0.255890087301378,0.4067439006229828,0.16798492039091012,-1.4779987997693846,4.937029647859755,1.232874316205302,-2.8077544190600823,-2.2774052327589622,0.6882621569234959,0.14427600394851536,0.1618520890217487,0.19010118848747107,0.22266900324903235,0.048859863318434234
49,0.15915033831864617,-0.08863616867663052,0.24118293228245094,0.4594775546311891,0.2111196232098574,0.256954426352288,0.4067439006229828,0.15447855611233463,-1.5114670722884602,4.850421323083147,1.2171034716979854,-2.898979391694258,-2.3818676547277295,0.6882621569234959,0.1423624541747188,0.14427600394851536,0.1618520890217487,0.19010118848747107,-0.04351814605230506
50,0.1955431655445891,-0.0841299434430032,0.24474029152909024,0.46744088176018594,0.21850097794074014,0.25879655654870487,0.4067439006229828,0.12982052225973542,-1.563106246397353,4.699381498444925,1.1844182986626877,-3.0761527460675846,-2.5971844149493735,0.6882621569234959,0.15915033831864617,0.1423624541747188,0.14427600394851536,0.1618520890217487,-0.13710360792431028
51,0.2504774602667649,-0.07715007585874405,0.2501427201173611,0.47571627189232135,0.22630597134312902,0.2617699651081507,0.4067439006229828,0.0974242293832388,-1.6188370380533175,4.536496522113069,1.1567081661811325,-3.3929968596198363,-2.933321436487997,0.6882621569234959,0.1955431655445891,0.15915033831864617,0.1423624541747188,0.14427600394851536,-0.229163339774609
52,0.32127651947891583,-0.06727530326327184,0.2577637833197361,0.4830989885378285,0.23338463272627297,0.26639845048436195,0.4067439006229828,0.06637639384144517,-1.6513489783343858,4.387700613715422,1.1414566904960255,-3.9598253380122483,-3.4690981891669384,0.7280204201018987,0.2504774602667649,0.1955431655445891,0.15915033831864617,0.1423624541747188,-0.3181179335047753
53,0.40401228864955185,-0.054190144249669635,0.2678728006182717,0.49035111696842815,0.2404442179121851,0.2732991200953203,0.4067439006229828,0.04881230134753705,-1.6280550172076675,4.252226836329107,1.136642513046974,-5.043336272296165,-4.437047017339338,0.8107561892725347,0.32127651947891583,0.2504774602667649,0.1955431655445891,0.15915033831864617,-0.40285066637638256
54,0.49379384122786896,-0.03773636971972064,0.280515334072201,0.497783487455383,0.24778840038324343,0.283042198707652,0.49379384122786896,0.05422053094863671,-1.5290605878788068,4.1310526670452274,1.1422738040597666,-7.5005147768556295,-6.5663020111272585,0.9005377418508518,0.40401228864955185,0.32127651947891583,0.2504774602667649,0.1955431655445891,-0.482104463466962
55,0.5850160938409982,-0.01794677137760029,0.2954321217915599,0.5055426399374887,0.25557336079496534,0.295976730823798,0.5850160938409982,0.08398496144241646,-1.3629041896097587,4.023702168241996,1.1580891290984212,-16.491920724705516,-14.240631666704761,0.991759994463981,0.49379384122786896,0.40401228864955185,0.32127651947891583,0.2504774602667649,-0.5543314902696163
56,0.6716585535296942,0.004946157679755969,0.31203649772708913,0.5136807622114495,0.26386792546613574,0.3120756965698879,0.6716585535296942,0.13014949791543673,-1.165557604231326,3.9269034915672116,1.1826965934514047,63.094570932741654,53.3480617785631,1.0784024541526769,0.5850160938409982,0.49379384122786896,0.40401228864955185,0.32127651947891583,-0.6179542781232656
57,0.7477037600875929,0.03052851445216547,0.3294495709132986,0.522174049727397,0.2726657382087101,0.3308610130698578,0.7477037600875929,0.17908978876004525,-0.982791418994204,3.8353989652988503,1.2134308301566021,10.837769836074973,8.931510199618284,1.1544476607105758,0.6716585535296942,0.5850160938409982,0.49379384122786896,0.40401228864955185,-0.6717544532792081
58,0.8076785864091868,0.058246526316206026,0.34658233387572873,0.5309249636742169,0.28188131705246855,0.35144270085271595,0.8076785864091868,0.21713607028991755,-0.8498448579576832,3.744101351714654,1.2467754320422004,6.033710902257419,4.8394528374482695,1.2144224870321696,0.7477037600875929,0.6716585535296942,0.5850160938409982,0.49379384122786896,-0.7151397456597961
59,0.8472512841128597,0.08746330849320348,0.3622502445177412,0.5397630483078643,0.2913441483185978,0.372659455784689,0.8472512841128597,0.23477610376734848,-0.7807393233752586,3.6501747221560374,1.2791039666846828,4.260751876469975,3.331044221146028,1.2539951847358424,0.8076785864091868,0.7477037600875929,0.6716585535296942,0.5850160938409982,-0.7481984941946422
60,0.8637758226679331,0.117520183015941,0.3753028795013777,0.5484527633616215,0.30080043363899883,0.3932724815927577,0.8637758226679331,0.22816012017875345,-0.7691617283729113,3.5539490394223945,1.307419929004284,3.3464250267497655,2.559564033338825,1.2705197232909158,0.8472512841128597,0.8076785864091868,0.7477037600875929,0.6716585535296942,-0.7715730843876428
61,0.85667470318224,0.14779130587923237,0.38474972371174526,0.5567138938458983,0.30993035960106213,0.41215848892113477,0.8637758226679331,0.19856940114186744,-0.7959267880529648,3.4584690985095397,1.329842256988503,2.7887871107785593,2.097081135843821,1.2705197232909158,0.8637758226679331,0.8472512841128597,0.8076785864091868,0.7477037600875929,-0.7862340063937572
62,0.8275823724439028,0.17772244568736575,0.38986586727337874,0.5642567985044344,0.3183857346584739,0.4284631397984224,0.8637758226679331,0.15106845207242975,-0.8376484248147396,3.368188594625529,1.345735983611283,2.410855523292417,1.791477342251699,1.2705197232909158,0.85667470318224,0.8637758226679331,0.8472512841128597,0.8076785864091868,-0.793244976855015
63,0.7802127981619987,0.2068499115727279,0.39026740680683647,0.570829420282878,0.32584622706048655,0.4416962018552776,0.8637758226679331,0.09316334145096566,-0.8737718715499709,3.2874969627164528,1.3555357256700287,2.135346341204397,1.5752785417358994,1.2705197232909158,0.8275823724439028,0.85667470318224,0.8637758226679331,0.8472512841128597,-0.7935969843447594
64,0.7199508486371077,0.2348026885692681,0.3859509988873393,0.5762669148674743,0.33208355717087684,0.4517637392503871,0.8637758226679331,0.033710725292823616,-0.8911784908192923,3.219555597064447,1.360391773381082,1.924014337327804,1.4143090064018171,1.2705197232909158,0.7802127981619987,0.8275823724439028,0.85667470318224,0.8637758226679331,-0.7881563378000803
65,0.6531970322877174,0.261296454554358,0.37729186596993813,0.580531677225667,0.337017028262446,0.45893898209866135,0.8637758226679331,-0.018028344513410583,-0.8863047371490951,3.1656158341409237,1.3617679334032664,1.756391922276111,1.2897879875072538,1.2705197232909158,0.7199508486371077,0.7802127981619987,0.8275823724439028,0.85667470318224,-0.7777258306519437
66,0.5865286289844193,0.2861282677945431,0.3649931293281536,0.5837338472777364,0.34074520445766765,0.46377728500635307,0.8637758226679331,-0.05335820216765866,-0.8647512053304602,3.124781076227737,1.3610676803053006,1.6208719557180293,1.190882701258803,1.2598372815495595,0.6531970322877174,0.7199508486371077,0.7802127981619987,0.8275823724439028,-0.7631790297639864
67,0.5257807987491022,0.30917432423531127,0.34998589478655806,0.5861281797816804,0.34354624313418586,0.4669891747309664,0.8637758226679331,-0.0651835577874726,-0.8385269550645456,3.0941111395442435,1.3593196958598814,1.5104397038336952,1.1111732644160783,1.2370069474268073,0.5865286289844193,0.6531970322877174,0.7199508486371077,0.7802127981619987,-0.7456121234369446
68,0.47518356960740576,0.33038469159446826,0.33329760527843383,0.5880884085871351,0.3458479763145491,0.4692987727709403,0.8637758226679331,-0.04898465796425949,-0.8216405103082676,3.0690117310621767,1.3569510447102127,1.4204616155369043,1.0468038777627788,1.202300000284352,0.5257807987491022,0.5865286289844193,0.6531970322877174,0.7199508486371077,-0.7264650352522133
69,0.4366909510704228,0.34976506981163935,0.3159244265039784,0.5900633499695417,0.34817475697727784,0.4713213843251848,0.8637758226679331,-0.003535270514635568,-0.825315624416886,3.043912001736508,1.3536920034554474,1.3475370327260172,0.9954531970982181,1.1571488205806133,0.47518356960740576,0.5257807987491022,0.5865286289844193,0.6531970322877174,-0.7075791166091348
70,0.4096057187826532,0.36733953772902267,0.29874443855428673,0.5925224822425539,0.35108289196287756,0.4734834480170221,0.8637758226679331,0.06876568573613079,-0.8541418802098084,3.013208272208653,1.3486371989526815,1.2889531329630495,0.9557449060162502,1.1035254300464301,0.4366909510704228,0.47518356960740576,0.5257807987491022,0.5865286289844193,-0.6911671415724159
71,0.3905757811497882,0.3830976724422298,0.2824880317464789,0.5959054396853617,0.35510329304660426,0.47598667492972285,0.8637758226679331,0.1619642944549361,-0.9039832301460762,2.972323259373648,1.3404175186492953,1.2424681985023036,0.926926260822305,1.0434182992827064,0.4096057187826532,0.4366909510704228,0.47518356960740576,0.5257807987491022,-0.6796663231159257
72,0.37405150177095225,0.39694002190187294,0.2677555067361168,0.6005993143322945,0.36071953637642235,0.47880517162513403,0.8637758226679331,0.26705069295540096,-0.9622230875153965,2.918598673482999,1.3273613523540504,1.2062406036333089,0.9087507343000938,0.9786159967522083,0.3905757811497882,0.4096057187826532,0.4366909510704228,0.47518356960740576,-0.6754355587020996
