,t,t_p1_40samples,t_p2_40samples,t_p3_40samples,t_p4_40samples,t_p5_40samples,t_p6_40samples,t_p7_40samples,t_p8_40samples,t_p9_40samples,t_p10_40samples,t_p11_40samples,t_p12_40samples,t_p13_40samples,t-1,t-2,t-3,t-4,t+29
43,-7.433496186919985,-1.9433378292678303,2.323053651396817,1.1601751337803932,1.3460063410423533,3.028719231941365,7.433496186919985,-1.1531590156670273,-0.17780152417799666,0.8019779093184539,2.2501522760999113,-1.5585140094156773,-0.6926260173453594,7.184796030017745,-7.11051728889712,-6.75336861544111,-6.364527131464882,-5.947661380140645,-5.634202530677739
44,-7.721182504090655,-2.1229985570395487,2.4797751439369082,1.21136096479156,1.467395387020739,3.2644153592457137,7.721182504090655,-1.0511260156369309,-0.4283564357907328,0.7242792022960338,2.2246324256705443,-1.5376437013682351,-0.6911900067737085,7.472482347188416,-7.433496186919985,-7.11051728889712,-6.75336861544111,-6.364527131464882,-5.668487212909416
45,-7.973909532953982,-2.311052335088756,2.626770532727608,1.2651530001432298,1.6006121137714153,3.4986978044874455,7.973909532953982,-0.9519267446863451,-0.6495460412895468,0.6550687344079255,2.1858498847941976,-1.513898128297072,-0.6925901631344683,7.725209376051742,-7.721182504090655,-7.433496186919985,-7.11051728889712,-6.75336861544111,-5.728980791673829
46,-8.19345604709172,-2.506351803036033,2.762927232595268,1.3212725714113085,1.7457612079638514,3.730357389473362,8.19345604709172,-0.8553869543223295,-0.843867711531693,0.5938358064858291,2.1368085007595177,-1.4883614442931146,-0.6965347824870989,7.94475589018948,-7.973909532953982,-7.721182504090655,-7.433496186919985,-7.11051728889712,-5.8084727377917
47,-8.382805159519025,-2.7077855934899326,2.887490431370937,1.3793931234579473,1.9027253890430718,3.958497671032578,8.382805159519025,-0.7612710504613409,-1.0134537135584243,0.539885728288837,2.0804356182073156,-1.4618947971913328,-0.7026868721133648,8.134105002616785,-8.19345604709172,-7.973909532953982,-7.721182504090655,-7.433496186919985,-5.899657463581104
48,-8.545560519432355,-2.914308334008376,3.000025034450296,1.4391369289736904,2.071115100335825,4.1825044259389825,8.545560519432355,-0.6693094813824688,-1.1601163176435825,0.49245370894070273,2.0194456721699354,-1.4351619480792253,-0.7106712341199626,8.296860362530115,-8.382805159519025,-8.19345604709172,-7.973909532953982,-7.721182504090655,-5.996134626096409
49,-8.685044613896135,-3.1249520715218906,3.1003365903445266,1.5000826712466038,2.2502480205743463,4.4019782396938405,8.685044613896135,-0.5791980351156945,-1.2854219148737074,0.45077639885574394,1.956219136488916,-1.408654641397435,-0.7200904106917863,8.436344456993895,-8.545560519432355,-8.382805159519025,-8.19345604709172,-7.973909532953982,-6.093177412062293
50,-8.803315877604415,-3.338817464539445,3.188357465536988,1.5617911655054246,2.439191644650793,4.616635721990534,8.803315877604415,-0.4905852773994957,-1.3907473425741685,0.4141333968665196,1.8926908560526308,-1.3827158181069807,-0.7305555546407368,8.552196356583421,-8.685044613896135,-8.545560519432355,-8.382805159519025,-8.19345604709172,-6.187989114292099
51,-8.900463515370554,-3.555051064398184,3.2640185452055115,1.6238473203025325,2.6368801196537155,4.826199864689005,8.900463515370554,-0.4030618226428726,-1.477292580583236,0.3818683077126164,1.8302689715461158,-1.35756133379367,-0.7417277760256586,8.636767574867745,-8.803315877604415,-8.685044613896135,-8.545560519432355,-8.382805159519025,-6.279394659636466
52,-8.974442467392038,-3.7728197275704147,3.32713292317379,1.6859029216152925,2.842268661110979,5.030306370909377,8.974442467392038,-0.31616026222716037,-1.5460456907021192,0.3533965683615834,1.7698208616715154,-1.3333015447702685,-0.7533539544284871,8.701840413314192,-8.900463515370554,-8.803315877604415,-8.685044613896135,-8.545560519432355,-6.367132124097588
53,-9.021453651473854,-3.991291353227478,3.377313245795854,1.7477024922307798,3.054464001349679,5.228446368337019,9.021453651473854,-0.22936868543385872,-1.5977121795385731,0.3282054550045886,1.7117393971664816,-1.3099635946419046,-0.7652821433042586,8.748851597396008,-8.974442467392038,-8.900463515370554,-8.803315877604415,-8.685044613896135,-6.4510457097285565
54,-9.036656463131024,-4.20962474334169,3.4139331948732052,1.8090864290518311,3.272793707779506,5.4199520605639835,9.036656463131024,-0.14215667539766297,-1.6326285763920971,0.30585013626991436,1.6560628455379367,-1.2875143013962593,-0.7774549769444514,8.764054409053179,-9.021453651473854,-8.974442467392038,-8.900463515370554,-8.803315877604415,-6.530476922672291
55,-9.014962841526023,-4.426965588949885,3.436133521923355,1.8699772757301703,3.496815011747229,5.604019798879355,9.036656463131024,-0.054011957925861775,-1.6506812995003022,0.28594820098866885,1.6026068808481904,-1.2658828459989626,-0.789889810861779,8.764054409053179,-9.036656463131024,-9.021453651473854,-8.974442467392038,-8.900463515370554,-6.604003440096399
56,-8.951777647680391,-4.642444012816319,3.4428684733328248,1.9303573265668916,3.726279408230477,5.779760352886891,9.036656463131024,0.03551223917236371,-1.6512516529413628,0.26817388384523533,1.5510807751347782,-1.2449822414510119,-0.80265467885954,8.764054409053179,-9.014962841526023,-9.036656463131024,-9.021453651473854,-8.974442467392038,-6.6694894671198
57,-8.843690265252597,-4.855171564603739,3.4329887155763474,1.9902422835828317,3.9610643473610048,5.946267942416593,9.036656463131024,0.12673686717607885,-1.633210211573123,0.25225240351891487,1.5011793348871494,-1.2247286966679838,-0.8158443619662886,8.764054409053179,-8.951777647680391,-9.014962841526023,-9.036656463131024,-9.021453651473854,-6.724311235650271
58,-8.689172002654939,-5.064239072782459,3.4053580157062897,2.0496513623919723,4.201070707355268,6.102702729236582,9.036656463131024,0.21978149134401234,-1.5949901234307773,0.2379544418181855,1.4526541337549785,-1.2050581817977952,-0.829556157791552,8.764054409053179,-8.843690265252597,-8.951777647680391,-9.014962841526023,-9.036656463131024,-6.765634909222154
59,-8.48925591681359,-5.268717910574551,3.3589990686527047,2.108570471854815,4.446069434778037,6.248380843420062,9.036656463131024,0.31447445236948235,-1.5347746747454007,0.2250907242122848,1.4053718537420912,-1.1859395301614617,-0.8438617345321483,8.764054409053179,-8.689172002654939,-8.843690265252597,-8.951777647680391,-9.014962841526023,-6.790692225966749
60,-8.248036038859892,-5.467664865819179,3.2932585311237403,2.166902382349077,4.695465934630106,6.382860709566891,9.036656463131024,0.41025477245669145,-1.450830346410616,0.2135067416797803,1.3593668441915154,-1.167383310098066,-0.8587698862056389,8.764054409053179,-8.48925591681359,-8.689172002654939,-8.843690265252597,-8.951777647680391,-6.79705339538851
61,-7.972760197560442,-5.660127515121162,3.2079759342911762,2.224400251929345,4.947956480783334,6.506008998028131,9.036656463131024,0.506075005875194,-1.3419952833444595,0.2030776966226762,1.3148880802197627,-1.1494456583614374,-0.8741775635910592,8.764054409053179,-8.248036038859892,-8.48925591681359,-8.689172002654939,-8.843690265252597,-6.782902927049475
62,-7.6733952176250275,-5.845147344209841,3.1036386168575136,2.2805996599705276,5.201134809057686,6.618029928881599,9.036656463131024,0.6003129459442925,-1.2082992043180285,0.19370364818222738,1.2724203797518217,-1.1322263647361037,-0.8898209921448587,8.739553962831419,-7.972760197560442,-8.248036038859892,-8.48925591681359,-8.689172002654939,-6.7472894077481245
63,-7.361746897913861,-6.021763454150198,2.981503182819895,2.334804230849285,5.451310796391722,6.7194491088856445,9.036656463131024,0.690695353925231,-1.0516611174185728,0.18530463645045703,1.2326299783408636,-1.1158606876619508,-0.9052681723382341,8.67681015774147,-7.6733952176250275,-7.972760197560442,-8.248036038859892,-8.48925591681359,-6.690284621063966
64,-7.05035754140413,-6.189026235050561,2.843659946479754,2.38618870660112,5.693896543510726,6.811053342131258,9.036656463131024,0.7742318616381467,-0.8766040551579728,0.17781550775845698,1.1962025108962937,-1.100504842515927,-0.9199987731937946,8.565431144545737,-7.361746897913861,-7.6733952176250275,-7.972760197560442,-8.248036038859892,-6.612991132812629
65,-6.751403534809017,-6.346030690456155,2.6930144847122235,2.4339859009497173,5.924287366022007,6.89379667085426,9.036656463131024,0.8471555017903896,-0.690946713373719,0.17118043819958054,1.1636499455432816,-1.0863163144202712,-0.9335421864460235,8.39849098914324,-7.05035754140413,-7.361746897913861,-7.6733952176250275,-7.972760197560442,-6.517384060222889
66,-6.475737777539289,-6.491969998044942,2.53317117430842,2.477633263364585,6.138666587730642,6.968689306739307,9.036656463131024,0.9048750478996055,-0.5064536223678089,0.16534767557450508,1.135212217041993,-1.0734321490761556,-0.9455783975556422,8.17355750506618,-6.751403534809017,-7.05035754140413,-7.361746897913861,-7.6733952176250275,-6.406028180513151
67,-6.232161434002487,-6.626196559943383,2.368231874428389,2.516818226969025,6.334373987603508,7.036689780149764,9.036656463131024,0.9419773620983537,-0.33937192816077566,0.16026540145698362,1.1108737491535394,-1.06195005181221,-0.9559592641570582,7.892621973988907,-6.475737777539289,-6.751403534809017,-7.05035754140413,-7.361746897913861,-6.281740022545106
68,-6.026990981197499,-6.7482704722447675,2.2025539334760316,2.5514531667767564,6.5099132622551386,7.098619457080466,9.036656463131024,0.9523893562964493,-0.21054771339461675,0.15587947461517687,1.09043226401167,-1.051916855774626,-0.9646787705131296,7.561076619141417,-6.232161434002487,-6.475737777539289,-6.751403534809017,-7.05035754140413,-6.14725746360373
