,t,t_p1_40samples,t_p2_40samples,t_p3_40samples,t_p4_40samples,t_p5_40samples,t_p6_40samples,t_p7_40samples,t_p8_40samples,t_p9_40samples,t_p10_40samples,t_p11_40samples,t_p12_40samples,t_p13_40samples,t-1,t-2,t-3,t-4,t+29
43,-0.14325377777257972,-0.22166214331451148,0.5151197157739875,0.676226085399238,0.45728171857437755,0.5607873281002851,0.7833093706403443,0.6309270998320372,-0.9215835275172735,2.234510195124606,1.2263497649733228,-2.529919271350708,-2.062967143313916,1.5466752388391531,-0.09514522152701346,-0.08601979188076121,-0.11290100124052688,-0.16982809345882724,1.0836935738118283
44,-0.23031599620676343,-0.24650418992465079,0.49038358653394315,0.6663811947548919,0.44406389672295715,0.548853694159292,0.7833093706403443,0.6807876688587284,-0.7538615393832933,2.3081235730068066,1.2359790971741869,-2.2265491484224293,-1.801445634083115,1.5335460003886587,-0.14325377777257972,-0.09514522152701346,-0.08601979188076121,-0.11290100124052688,1.3329445557905915
45,-0.35365286831656556,-0.2741014273762728,0.46385791883819566,0.659594324525391,0.43506467294610685,0.5387910182608951,0.7833093706403443,0.734727810910989,-0.5736368611012357,2.3608304828658992,1.2384159224245663,-1.965662942430685,-1.5872397203859567,1.5101050108755256,-0.23031599620676343,-0.14325377777257972,-0.09514522152701346,-0.08601979188076121,1.578853030339779
46,-0.5084491899050136,-0.30498254812977765,0.4365073007363508,0.6561076527622255,0.43047725201315706,0.5324969279346757,0.7833093706403443,0.7890016100595234,-0.40172211305369343,2.3875007809586934,1.236992025581878,-1.745991471315549,-1.4114815901858695,1.4740234848949898,-0.35365286831656556,-0.23031599620676343,-0.14325377777257972,-0.09514522152701346,1.813012644523712
47,-0.6882658387667728,-0.33945704695531315,0.41016763458592664,0.6560707969072721,0.4304288905545431,0.5324176698696578,0.7833093706403443,0.825684427942919,-0.28116951252772315,2.387764300374712,1.2369468721853625,-1.568438995876101,-1.267992208190056,1.4236942334662477,-0.5084491899050136,-0.35365286831656556,-0.23031599620676343,-0.14325377777257972,2.0257013932055923
48,-0.8855038055052749,-0.37760426366359257,0.3876005684699215,0.6595900872698628,0.4350590832246652,0.5411276934468705,0.8855038055052749,0.8008922423750194,-0.2559523475188401,2.3650442789891066,1.2438027714213504,-1.4330550407369365,-1.1521561727180578,1.4606102532272707,-0.6882658387667728,-0.5084491899050136,-0.35365286831656556,-0.23031599620676343,2.2076922140448954
49,-1.091843986994137,-0.4192780245314959,0.3722358330456548,0.6667539786851286,0.444560868092449,0.5606724331177931,1.091843986994137,0.6457261806028883,-0.2941532667125375,2.3232809476247556,1.2611826036861122,-1.3372330537578074,-1.0603009031756538,1.5870024597660417,-0.8855038055052749,-0.6882658387667728,-0.5084491899050136,-0.35365286831656556,2.3518442540694053
50,-1.2986815830876,-0.46412402592798346,0.3673925208029615,0.6776520321280558,0.4592122766472836,0.5919361247512726,1.2986815830876,0.31127315332554456,-0.22505962657520895,2.2638952195042874,1.2890250432175028,-1.2753835002782667,-0.9894171622102967,1.7004285022802947,-1.091843986994137,-0.8855038055052749,-0.6882658387667728,-0.5084491899050136,2.4540625109104344
51,-1.497525376004649,-0.5116058333079171,0.3750698451332655,0.6923995097539797,0.4794170811075514,0.6343641835751606,1.497525376004649,-0.1561139899475225,0.10975845497017866,2.18569772681431,1.3231989609332435,-1.239947127798599,-0.9370829062048781,1.7943596371047725,-1.2986815830876,-1.091843986994137,-0.8855038055052749,-0.6882658387667728,2.5133825820336004
52,-1.6803079255163498,-0.5610343879733289,0.3950208052294555,0.7111855581790882,0.5057848981625013,0.6861494159822153,1.6803079255163498,-0.6180171267801355,0.6008958851291308,2.08748537656552,1.3566032091408264,-1.2230077704520925,-0.9015220974058115,1.8632217122838708,-1.497525376004649,-1.2986815830876,-1.091843986994137,-0.8855038055052749,2.5311973000587678
