,t,t_p1_40samples,t_p2_40samples,t_p3_40samples,t_p4_40samples,t_p5_40samples,t_p6_40samples,t_p7_40samples,t_p8_40samples,t_p9_40samples,t_p10_40samples,t_p11_40samples,t_p12_40samples,t_p13_40samples,t-1,t-2,t-3,t-4,t+29
43,1.683511598960588,3.9594712964382097,1.5129845424887536,1.9504447390113975,3.8042346799372386,4.238694984677239,5.92086924231386,-0.03293206163795668,-1.5589919187032466,0.27036954368178134,1.114204390972843,1.07052044763911,0.9607935997312025,4.237357643353272,1.7654467517327097,1.8412083411290128,1.91274483073163,1.9830594900516134,1.2330910495146137
44,1.5947918977686288,3.8571534207203912,1.5309452361574984,1.922394770190263,3.6956016524548745,4.149870579558879,5.92086924231386,0.0409346388153287,-1.5395950359574313,0.2789335316958245,1.1229215077339971,1.0758894259341694,0.9581163229345064,4.326077344545231,1.683511598960588,1.7654467517327097,1.8412083411290128,1.91274483073163,1.389224916160526
45,1.5000962754844342,3.749984418407409,1.5421112943252275,1.8928746603174111,3.5829744796717544,4.054687458039619,5.92086924231386,0.11061780997857329,-1.5045387055542405,0.2883357264670762,1.1316540156911974,1.0812544815217167,0.955463831285309,4.420772966829426,1.5947918977686288,1.683511598960588,1.7654467517327097,1.8412083411290128,1.4942652167853183
46,1.4014463780937487,3.6385366917933895,1.5467195183806484,1.8619550716551494,3.4668766888623326,3.953642690743113,5.92086924231386,0.17523981670956748,-1.4565424981469253,0.29863719649014714,1.1404047635857837,1.0866023969637122,0.9528216924902171,4.519422864220111,1.5000962754844342,1.5947918977686288,1.683511598960588,1.7654467517327097,1.5425180025771457
47,1.3015118092235503,3.523478298723217,1.5451065132200932,1.8297314409429237,3.347917145975068,3.847369680543918,5.92086924231386,0.23430756623841945,-1.3982610127846298,0.30989938628485836,1.1491830630185405,1.0919237623623417,0.9501739083190135,4.61935743309031,1.4014463780937487,1.5000962754844342,1.5947918977686288,1.683511598960588,1.5318593122075863
48,1.2027353360788426,3.405524951067341,1.5376606449500652,1.796316672817457,3.226753589041979,3.7365760331311964,5.912492919343018,0.28761021406345677,-1.3321062920574294,0.32218527722644047,1.1579985672970408,1.0972100004611915,0.9475054904620998,4.709757583264175,1.3015118092235503,1.4014463780937487,1.5000962754844342,1.5947918977686288,1.4629288585423967
49,1.10638164533593,3.2853721692171645,1.524792725815593,1.7618237965994978,3.1040230902642687,3.621969512153138,5.881744073093597,0.3350258166312722,-1.2602336795844016,0.3355642163184553,1.1668629410371985,1.1024533372778214,0.9448010546104713,4.775362427757667,1.2027353360788426,1.3015118092235503,1.4014463780937487,1.5000962754844342,1.338198532312765
50,1.0118760646550624,3.163625469006201,1.506937800489254,1.7263410411091713,2.9802533902178974,3.504195719803347,5.8317183047546095,0.37626064876828336,-1.184700574449378,0.3501210549824828,1.1758046249708796,1.107651886777903,0.942037361696324,4.819842240099547,1.10638164533593,1.2027353360788426,1.3015118092235503,1.4014463780937487,1.1612022538641766
51,0.9167476622917982,3.040751202944631,1.484589829460166,1.6899053989475274,2.8557802573920017,3.3838106980068763,5.764702928498167,0.41058927326951544,-1.1077561477145843,0.36596898764748,1.1848988343021498,1.1128206394295035,0.9391693258647713,4.847955266206369,1.0118760646550624,1.10638164533593,1.2027353360788426,1.3015118092235503,0.9359664832770478
52,0.8172434960247767,2.9170647171327957,1.4583588217423487,1.65248128972229,2.7306944128822432,3.2612998968041516,5.681652885971615,0.4366770303225001,-1.032156905689299,0.38326451196443556,1.1943115573162415,1.1180073851805754,0.9361103292786259,4.864409389946838,0.9167476622917982,1.0118760646550624,1.10638164533593,1.2027353360788426,0.6665797219259869
